date,adm_level,adm_id,PCODE,n_pixels,vim,vim_avg,viq
2023-01-11,1,3012,TN3,105.0,0.18538095,0.27200755,73.09795
2023-01-21,1,3012,TN3,105.0,0.18461333,0.27299672,72.636444
2023-02-01,1,3012,TN3,105.0,0.18289334,0.27436063,71.800735
2023-02-11,1,3012,TN3,105.0,0.18008761,0.27603713,70.570984
2023-02-21,1,3012,TN3,105.0,0.17738572,0.27760303,69.40892
2023-03-01,1,3012,TN3,105.0,0.17523429,0.27892226,68.47645
2023-03-11,1,3012,TN3,105.0,0.17348191,0.27935642,67.854126
2023-03-21,1,3012,TN3,105.0,0.17201047,0.27729565,67.83179
2023-04-01,1,3012,TN3,105.0,0.17063715,0.27135703,68.65795
2023-04-11,1,3012,TN3,105.0,0.17002094,0.26139933,70.65556
2023-04-21,1,3012,TN3,105.0,0.1710619,0.2475885,74.28443
2023-05-01,1,3012,TN3,105.0,0.17440476,0.23126647,79.78368
2023-05-11,1,3012,TN3,105.0,0.1796657,0.21466184,86.77705
2023-05-21,1,3012,TN3,105.0,0.18626094,0.1989616,94.89854
2023-06-01,1,3012,TN3,105.0,0.19155142,0.18610583,102.30641
2023-06-11,1,3012,TN3,105.0,0.19182763,0.17667344,106.68547
2023-06-21,1,3012,TN3,105.0,0.18567428,0.1695954,107.32204
2023-07-01,1,3012,TN3,105.0,0.17604095,0.16277641,106.23404
2023-07-11,1,3012,TN3,105.0,0.16611333,0.1599706,102.925514
2023-07-21,1,3012,TN3,105.0,0.1577038,0.15823965,99.74268
2023-08-01,1,3012,TN3,105.0,0.15228571,0.158221,97.14953
2023-08-11,1,3012,TN3,105.0,0.14973047,0.15981685,95.19278
2023-08-21,1,3012,TN3,105.0,0.14899619,0.1633079,93.29058
2023-09-01,1,3012,TN3,105.0,0.14931904,0.16883226,91.08302
2023-09-11,1,3012,TN3,105.0,0.15005048,0.17615,88.4592
2023-09-21,1,3012,TN3,105.0,0.15108857,0.1854356,85.411285
2023-10-01,1,3012,TN3,105.0,0.15272476,0.19657886,82.21498
2023-10-11,1,3012,TN3,105.0,0.15529238,0.20928267,79.177055
2023-10-21,1,3012,TN3,105.0,0.1594,0.22333369,76.60965
2023-11-01,1,3012,TN3,105.0,0.16508476,0.23656034,75.0574
2023-11-11,1,3012,TN3,105.0,0.1717,0.24724482,74.584984
2023-11-21,1,3012,TN3,105.0,0.1794019,0.25552416,75.0847
2023-12-01,1,3012,TN3,105.0,0.18873523,0.26167524,76.59744
2023-12-11,1,3012,TN3,105.0,0.19910476,0.2660453,78.81931
2023-12-21,1,3012,TN3,105.0,0.2108762,0.2689698,81.78711
2024-01-01,1,3012,TN3,105.0,0.22661333,0.27083856,86.21574
2024-01-11,1,3012,TN3,105.0,0.2437038,0.27200755,91.21021
2024-01-21,1,3012,TN3,105.0,0.26030856,0.27299672,96.07174
2024-02-01,1,3012,TN3,105.0,0.27688763,0.27436063,100.77907
2024-02-11,1,3012,TN3,105.0,0.29063332,0.27603713,104.476845
2024-02-21,1,3012,TN3,105.0,0.29982856,0.27760303,106.78429
2024-03-01,1,3012,TN3,105.0,0.3021819,0.27892226,107.07147
2024-03-11,1,3012,TN3,105.0,0.29576287,0.27935642,104.98136
2024-03-21,1,3012,TN3,105.0,0.28123617,0.27729565,101.203964
2024-04-01,1,3012,TN3,105.0,0.2636543,0.27135703,97.60306
2024-04-11,1,3012,TN3,105.0,0.24712284,0.26139933,95.415375
2024-04-21,1,3012,TN3,105.0,0.23200952,0.2475885,94.76492
2024-05-01,1,3012,TN3,105.0,0.21754855,0.23126647,95.1228
2024-05-11,1,3012,TN3,105.0,0.20359904,0.21466184,95.82003
2024-05-21,1,3012,TN3,105.0,0.18972285,0.1989616,96.28908
2024-06-01,1,3012,TN3,105.0,0.17759429,0.18610583,96.39503
2024-06-11,1,3012,TN3,105.0,0.16865428,0.17667344,96.46225
2024-06-21,1,3012,TN3,105.0,0.16262572,0.1695954,96.82613
2024-07-01,1,3012,TN3,105.0,0.15879142,0.16277641,98.12715
2024-07-11,1,3012,TN3,105.0,0.15632476,0.1599706,98.26364
2024-07-21,1,3012,TN3,105.0,0.155,0.15823965,98.444275
2024-08-01,1,3012,TN3,105.0,0.15533905,0.158221,98.61593
2024-08-11,1,3012,TN3,105.0,0.15733048,0.15981685,98.81498
2024-08-21,1,3012,TN3,105.0,0.16148667,0.1633079,99.146194
2024-09-01,1,3012,TN3,105.0,0.16825618,0.16883226,99.73675
2024-09-11,1,3012,TN3,105.0,0.1777838,0.17615,100.72244
2024-09-21,1,3012,TN3,105.0,0.19096094,0.1854356,102.34686
2024-10-01,1,3012,TN3,105.0,0.2082762,0.19657886,104.74385
2024-10-11,1,3012,TN3,105.0,0.22999142,0.20928267,107.98695
2024-10-21,1,3012,TN3,105.0,0.25726,0.22333369,112.41205
2024-11-01,1,3012,TN3,105.0,0.28616953,0.23656034,117.31194
2024-11-11,1,3012,TN3,105.0,0.3119743,0.24724482,121.77649
2024-11-21,1,3012,TN3,105.0,0.33305904,0.25552416,125.377655
2024-12-01,1,3012,TN3,105.0,0.3462819,0.26167524,127.14578
2024-12-11,1,3012,TN3,105.0,0.35256952,0.2660453,127.37715
2024-12-21,1,3012,TN3,105.0,0.35493428,0.2689698,126.95066
2025-01-01,1,3012,TN3,105.0,0.3566257,0.27083856,126.7384
2025-01-11,1,3012,TN3,105.0,0.35950094,0.27200755,127.17122
2025-01-21,1,3012,TN3,105.0,0.36483902,0.27299672,128.43445
2025-02-01,1,3012,TN3,105.0,0.3724562,0.27436063,130.24274
2025-02-11,1,3012,TN3,105.0,0.37945047,0.27603713,131.71828
2025-02-21,1,3012,TN3,105.0,0.38340572,0.27760303,132.296
2025-03-01,1,3012,TN3,105.0,0.38331807,0.27892226,131.73874
2025-03-11,1,3012,TN3,105.0,0.37625238,0.27935642,129.41978
2025-03-21,1,3012,TN3,105.0,0.3599076,0.27729565,125.240776
2025-04-01,1,3012,TN3,105.0,0.33822283,0.27135703,120.80733
2025-04-11,1,3012,TN3,105.0,0.3151333,0.26139933,117.25565
2025-04-21,1,3012,TN3,105.0,0.29181045,0.2475885,114.86011
2025-05-01,1,3012,TN3,105.0,0.27002093,0.23126647,113.77856
2025-05-11,1,3012,TN3,105.0,0.25036192,0.21466184,113.48894
2025-05-21,1,3012,TN3,105.0,0.23190856,0.1989616,113.23374
2025-06-01,1,3012,TN3,105.0,0.21555525,0.18610583,112.47298
2025-06-11,1,3012,TN3,105.0,0.20280856,0.17667344,111.52986
2025-06-21,1,3012,TN3,105.0,0.19296286,0.1695954,110.641136
2025-07-01,1,3012,TN3,105.0,0.18574476,0.16277641,110.7946
2025-07-11,1,3012,TN3,105.0,0.18081999,0.1599706,109.92967
2025-07-21,1,3012,TN3,105.0,0.17761523,0.15823965,109.30447
2025-08-01,1,3012,TN3,105.0,0.17662762,0.158221,108.83995
2025-08-11,1,3012,TN3,105.0,0.17731808,0.15981685,108.3412
2025-08-21,1,3012,TN3,105.0,0.17895427,0.1633079,107.33511
2025-09-01,1,3012,TN3,105.0,0.18200475,0.16883226,106.01945
2025-09-11,1,3012,TN3,105.0,0.18633048,0.17615,104.50164
2025-09-21,1,3012,TN3,105.0,0.19179428,0.1854356,102.70082
2025-10-01,1,3012,TN3,105.0,0.19763428,0.19657886,100.428024
2025-10-11,1,3012,TN3,105.0,0.20361523,0.20928267,97.81419
2025-10-21,1,3012,TN3,105.0,0.2095581,0.22333369,94.96016
2025-11-01,1,3012,TN3,105.0,0.2150762,0.23656034,92.50275
2025-11-11,1,3012,TN3,105.0,0.22010285,0.24724482,90.86882
2025-11-21,1,3012,TN3,105.0,0.22470666,0.25552416,89.91324
2025-12-01,1,3012,TN3,105.0,0.22989428,0.26167524,89.803185
2025-12-11,1,3012,TN3,105.0,0.23617238,0.2660453,90.5479
2025-12-21,1,3012,TN3,105.0,0.24380095,0.2689698,92.10932
2026-01-01,1,3012,TN3,105.0,0.25373808,0.27083856,94.67007
2026-01-11,1,3012,TN3,105.0,0.26615047,0.27200755,98.181076
2026-01-21,1,3012,TN3,105.0,0.28090286,0.27299672,102.44775
2026-02-01,1,3012,TN3,105.0,0.29783618,0.27436063,107.23748
2026-02-11,1,3012,TN3,105.0,0.31452188,0.27603713,111.803795
2026-02-21,1,3012,TN3,105.0,0.3279419,0.27760303,115.365814
2026-03-01,1,3012,TN3,105.0,0.33733714,0.27892226,117.759476
2026-03-11,1,3012,TN3,105.0,0.34201524,0.27935642,119.02462
2026-03-21,1,3012,TN3,105.0,0.33758,0.27729565,118.41893
2026-04-01,1,3012,TN3,105.0,0.32393426,0.27135703,116.36101
2026-04-11,1,3012,TN3,105.0,0.30577332,0.26139933,114.24987
2026-04-21,1,3012,TN3,105.0,0.28539237,0.2475885,112.70341
2026-05-01,1,3012,TN3,105.0,0.26474664,0.23126647,111.903366
2026-05-11,1,3012,TN3,105.0,0.24525239,0.21466184,111.55836
2026-05-21,1,3012,TN3,105.0,0.22734664,0.1989616,111.40137
2026-06-01,1,3012,TN3,105.0,0.21283047,0.18610583,111.318924
2026-06-11,1,3012,TN3,105.0,0.20190951,0.17667344,111.13323
2026-06-21,1,3012,TN3,105.0,0.1926676,0.1695954,110.50669
2026-07-01,1,3012,TN3,105.0,0.18546094,0.16277641,110.661194
2026-07-11,1,3012,TN3,105.0,0.1804019,0.1599706,109.73055
2026-07-21,1,3012,TN3,105.0,0.17721047,0.15823965,109.11009
2026-08-01,1,3012,TN3,105.0,0.17559999,0.158221,108.34643
2026-08-11,1,3012,TN3,105.0,0.17468286,0.15981685,107.08524
2026-08-21,1,3012,TN3,105.0,0.17339905,0.1633079,104.73078
2026-09-01,1,3012,TN3,105.0,0.1717419,0.16883226,101.32961
2002-07-01,1,3013,TN5,1472.0,0.10884565,0.111778855,98.186905
2002-07-11,1,3013,TN5,1472.0,0.108939745,0.1112675,98.55659
2002-07-21,1,3013,TN5,1472.0,0.10905564,0.1112418,98.644165
2002-08-01,1,3013,TN5,1472.0,0.10910516,0.111207396,98.695946
2002-08-11,1,3013,TN5,1472.0,0.10908893,0.11113,98.73328
2002-08-21,1,3013,TN5,1472.0,0.10901025,0.1109801,98.77634
2002-09-01,1,3013,TN5,1472.0,0.108911544,0.11080277,98.82389
2002-09-11,1,3013,TN5,1472.0,0.10882601,0.11062546,98.87972
2002-09-21,1,3013,TN5,1472.0,0.108812496,0.110502355,98.94714
2002-10-01,1,3013,TN5,1472.0,0.10891787,0.11045507,99.04197
2002-10-11,1,3013,TN5,1472.0,0.10918477,0.11051158,99.17339
2002-10-21,1,3013,TN5,1472.0,0.109675474,0.11068891,99.369316
2002-11-01,1,3013,TN5,1472.0,0.11026875,0.11097714,99.55994
2002-11-11,1,3013,TN5,1472.0,0.11070489,0.111289926,99.637276
2002-11-21,1,3013,TN5,1472.0,0.1109805,0.11159537,99.6195
2002-12-01,1,3013,TN5,1472.0,0.11111086,0.11186849,99.53195
2002-12-11,1,3013,TN5,1472.0,0.111163855,0.11209442,99.42591
2002-12-21,1,3013,TN5,1472.0,0.1111085,0.11229651,99.268
2003-01-01,1,3013,TN5,1472.0,0.110896125,0.11258407,98.96181
2003-01-11,1,3013,TN5,1472.0,0.11070516,0.11293614,98.63076
2003-01-21,1,3013,TN5,1472.0,0.11064476,0.11336101,98.33727
2003-02-01,1,3013,TN5,1472.0,0.11078172,0.113923535,98.083374
2003-02-11,1,3013,TN5,1472.0,0.11110244,0.11455256,97.90333
2003-02-21,1,3013,TN5,1472.0,0.11149783,0.11512476,97.80351
2003-03-01,1,3013,TN5,1472.0,0.11189769,0.11556612,97.78431
2003-03-11,1,3013,TN5,1472.0,0.11235326,0.11589263,97.86647
2003-03-21,1,3013,TN5,1472.0,0.11267269,0.11599366,97.999344
2003-04-01,1,3013,TN5,1472.0,0.1127184,0.11583888,98.11837
2003-04-11,1,3013,TN5,1472.0,0.11249306,0.11543102,98.22406
2003-04-21,1,3013,TN5,1472.0,0.11212256,0.11484326,98.349525
2003-05-01,1,3013,TN5,1472.0,0.111686274,0.114190795,98.474625
2003-05-11,1,3013,TN5,1472.0,0.11124361,0.11356246,98.58228
2003-05-21,1,3013,TN5,1472.0,0.110869296,0.11298367,98.70271
2003-06-01,1,3013,TN5,1472.0,0.11065617,0.11254132,98.84021
2003-06-11,1,3013,TN5,1472.0,0.11055992,0.11224676,98.96032
2003-06-21,1,3013,TN5,1472.0,0.11047995,0.11206516,99.02187
2003-07-01,1,3013,TN5,1472.0,0.110390015,0.111778855,99.14152
2003-07-11,1,3013,TN5,1472.0,0.11027812,0.1112675,99.3865
2003-07-21,1,3013,TN5,1472.0,0.11020286,0.1112418,99.35566
2003-08-01,1,3013,TN5,1472.0,0.110173225,0.111207396,99.35849
2003-08-11,1,3013,TN5,1472.0,0.11011787,0.11113,99.37185
2003-08-21,1,3013,TN5,1472.0,0.109966025,0.1109801,99.37006
2003-09-01,1,3013,TN5,1472.0,0.10975951,0.11080277,99.35121
2003-09-11,1,3013,TN5,1472.0,0.10952616,0.11062546,99.315605
2003-09-21,1,3013,TN5,1472.0,0.10934361,0.110502355,99.27805
2003-10-01,1,3013,TN5,1472.0,0.1091968,0.11045507,99.215805
2003-10-11,1,3013,TN5,1472.0,0.10910604,0.11051158,99.12434
2003-10-21,1,3013,TN5,1472.0,0.109072216,0.11068891,98.9939
2003-11-01,1,3013,TN5,1472.0,0.109090075,0.11097714,98.827736
2003-11-11,1,3013,TN5,1472.0,0.10919544,0.111289926,98.701416
2003-11-21,1,3013,TN5,1472.0,0.1093934,0.11159537,98.63736
2003-12-01,1,3013,TN5,1472.0,0.109610386,0.11186849,98.60498
2003-12-11,1,3013,TN5,1472.0,0.10983464,0.11209442,98.60589
2003-12-21,1,3013,TN5,1472.0,0.110088244,0.11229651,98.639366
2004-01-01,1,3013,TN5,1472.0,0.11069674,0.11258407,98.83917
2004-01-11,1,3013,TN5,1472.0,0.11164653,0.11293614,99.20852
2004-01-21,1,3013,TN5,1472.0,0.11278274,0.11336101,99.64601
2004-02-01,1,3013,TN5,1472.0,0.1140504,0.113923535,100.07739
2004-02-11,1,3013,TN5,1472.0,0.1155826,0.11455256,100.62597
2004-02-21,1,3013,TN5,1472.0,0.11738308,0.11512476,101.36764
2004-03-01,1,3013,TN5,1472.0,0.11946257,0.11556612,102.35341
2004-03-11,1,3013,TN5,1472.0,0.121674255,0.11589263,103.48517
2004-03-21,1,3013,TN5,1472.0,0.123632886,0.11599366,104.60211
2004-04-01,1,3013,TN5,1472.0,0.124666914,0.11583888,105.323265
2004-04-11,1,3013,TN5,1472.0,0.124447,0.11543102,105.45
2004-04-21,1,3013,TN5,1472.0,0.12328689,0.11484326,105.12222
2004-05-01,1,3013,TN5,1472.0,0.121618345,0.114190795,104.52373
2004-05-11,1,3013,TN5,1472.0,0.1197862,0.11356246,103.805115
2004-05-21,1,3013,TN5,1472.0,0.11800312,0.11298367,103.079735
2004-06-01,1,3013,TN5,1472.0,0.11654552,0.11254132,102.46349
2004-06-11,1,3013,TN5,1472.0,0.115517735,0.11224676,102.016045
2004-06-21,1,3013,TN5,1472.0,0.114832126,0.11206516,101.70731
2004-07-01,1,3013,TN5,1472.0,0.11446583,0.111778855,101.6609
2004-07-11,1,3013,TN5,1472.0,0.11433233,0.1112675,101.90047
2004-07-21,1,3013,TN5,1472.0,0.11431726,0.1112418,101.90735
2004-08-01,1,3013,TN5,1472.0,0.114349924,0.111207396,101.94937
2004-08-11,1,3013,TN5,1472.0,0.11432757,0.11113,101.98447
2004-08-21,1,3013,TN5,1472.0,0.11413702,0.1109801,101.96107
2004-09-01,1,3013,TN5,1472.0,0.11383212,0.11080277,101.8839
2004-09-11,1,3013,TN5,1472.0,0.11345013,0.11062546,101.75854
2004-09-21,1,3013,TN5,1472.0,0.11303077,0.110502355,101.57532
2004-10-01,1,3013,TN5,1472.0,0.11258593,0.11045507,101.32802
2004-10-11,1,3013,TN5,1472.0,0.11216427,0.11051158,101.02963
2004-10-21,1,3013,TN5,1472.0,0.11171991,0.11068891,100.64161
2004-11-01,1,3013,TN5,1472.0,0.11133207,0.11097714,100.220474
2004-11-11,1,3013,TN5,1472.0,0.11101488,0.111289926,99.82947
2004-11-21,1,3013,TN5,1472.0,0.11069592,0.11159537,99.4434
2004-12-01,1,3013,TN5,1472.0,0.11038247,0.11186849,99.081955
2004-12-11,1,3013,TN5,1472.0,0.11005788,0.11209442,98.743614
2004-12-21,1,3013,TN5,1472.0,0.10972643,0.11229651,98.41643
2005-01-01,1,3013,TN5,1472.0,0.109375946,0.11258407,98.026794
2005-01-11,1,3013,TN5,1472.0,0.10909531,0.11293614,97.64274
2005-01-21,1,3013,TN5,1472.0,0.108925134,0.11336101,97.284615
2005-02-01,1,3013,TN5,1472.0,0.10883315,0.113923535,96.89466
2005-02-11,1,3013,TN5,1472.0,0.10883831,0.11455256,96.527405
2005-02-21,1,3013,TN5,1472.0,0.10892153,0.11512476,96.2433
2005-03-01,1,3013,TN5,1472.0,0.109012574,0.11556612,96.04173
2005-03-11,1,3013,TN5,1472.0,0.10916922,0.11589263,95.947136
2005-03-21,1,3013,TN5,1472.0,0.10933498,0.11599366,95.988594
2005-04-01,1,3013,TN5,1472.0,0.10954075,0.11583888,96.20226
2005-04-11,1,3013,TN5,1472.0,0.10971583,0.11543102,96.54527
2005-04-21,1,3013,TN5,1472.0,0.109869905,0.11484326,96.98298
2005-05-01,1,3013,TN5,1472.0,0.11004714,0.114190795,97.47632
2005-05-11,1,3013,TN5,1472.0,0.11024348,0.11356246,97.97082
2005-05-21,1,3013,TN5,1472.0,0.11041507,0.11298367,98.42402
2005-06-01,1,3013,TN5,1472.0,0.11056019,0.11254132,98.78116
2005-06-11,1,3013,TN5,1472.0,0.110632606,0.11224676,99.00512
2005-06-21,1,3013,TN5,1472.0,0.11060741,0.11206516,99.10051
2005-07-01,1,3013,TN5,1472.0,0.11048593,0.111778855,99.200806
2005-07-11,1,3013,TN5,1472.0,0.110326156,0.1112675,99.41628
2005-07-21,1,3013,TN5,1472.0,0.110205695,0.1112418,99.35742
2005-08-01,1,3013,TN5,1472.0,0.11017942,0.111207396,99.36233
2005-08-11,1,3013,TN5,1472.0,0.11020299,0.11113,99.424675
2005-08-21,1,3013,TN5,1472.0,0.110272005,0.1109801,99.560135
2005-09-01,1,3013,TN5,1472.0,0.11040257,0.11080277,99.75113
2005-09-11,1,3013,TN5,1472.0,0.11056806,0.11062546,99.964264
2005-09-21,1,3013,TN5,1472.0,0.110776156,0.110502355,100.170586
2005-10-01,1,3013,TN5,1472.0,0.11091589,0.11045507,100.287186
2005-10-11,1,3013,TN5,1472.0,0.110900745,0.11051158,100.24245
2005-10-21,1,3013,TN5,1472.0,0.11089578,0.11068891,100.128746
2005-11-01,1,3013,TN5,1472.0,0.11106086,0.11097714,100.052
2005-11-11,1,3013,TN5,1472.0,0.1114163,0.111289926,100.078354
2005-11-21,1,3013,TN5,1472.0,0.11191555,0.11159537,100.198135
2005-12-01,1,3013,TN5,1472.0,0.11243818,0.11186849,100.351944
2005-12-11,1,3013,TN5,1472.0,0.11284857,0.11209442,100.46525
2005-12-21,1,3013,TN5,1472.0,0.11319123,0.11229651,100.55129
2006-01-01,1,3013,TN5,1472.0,0.113849595,0.11258407,100.77839
2006-01-11,1,3013,TN5,1472.0,0.11486678,0.11293614,101.184906
2006-01-21,1,3013,TN5,1472.0,0.11617744,0.11336101,101.72405
2006-02-01,1,3013,TN5,1472.0,0.11775183,0.113923535,102.33542
2006-02-11,1,3013,TN5,1472.0,0.1193193,0.11455256,102.89679
2006-02-21,1,3013,TN5,1472.0,0.12059524,0.11512476,103.312935
2006-03-01,1,3013,TN5,1472.0,0.12156162,0.11556612,103.62121
2006-03-11,1,3013,TN5,1472.0,0.12222201,0.11589263,103.81535
2006-03-21,1,3013,TN5,1472.0,0.12227914,0.11599366,103.786575
2006-04-01,1,3013,TN5,1472.0,0.12168037,0.11583888,103.522385
2006-04-11,1,3013,TN5,1472.0,0.120567866,0.11543102,103.105125
2006-04-21,1,3013,TN5,1472.0,0.119116634,0.11484326,102.592384
2006-05-01,1,3013,TN5,1472.0,0.117559925,0.114190795,102.05196
2006-05-11,1,3013,TN5,1472.0,0.11608302,0.11356246,101.54103
2006-05-21,1,3013,TN5,1472.0,0.114786886,0.11298367,101.106384
2006-06-01,1,3013,TN5,1472.0,0.113771796,0.11254132,100.75703
2006-06-11,1,3013,TN5,1472.0,0.11306507,0.11224676,100.504364
2006-06-21,1,3013,TN5,1472.0,0.112659104,0.11206516,100.366486
2006-07-01,1,3013,TN5,1472.0,0.11250652,0.111778855,100.44979
2006-07-11,1,3013,TN5,1472.0,0.11249083,0.1112675,100.758575
2006-07-21,1,3013,TN5,1472.0,0.11250421,0.1112418,100.78293
2006-08-01,1,3013,TN5,1472.0,0.1124716,0.111207396,100.78422
2006-08-11,1,3013,TN5,1472.0,0.112394296,0.11113,100.784645
2006-08-21,1,3013,TN5,1472.0,0.11227507,0.1109801,100.80443
2006-09-01,1,3013,TN5,1472.0,0.1121983,0.11080277,100.86786
2006-09-11,1,3013,TN5,1472.0,0.11220149,0.11062546,100.98118
2006-09-21,1,3013,TN5,1472.0,0.11229986,0.110502355,101.11993
2006-10-01,1,3013,TN5,1472.0,0.11252038,0.11045507,101.28715
2006-10-11,1,3013,TN5,1472.0,0.11288084,0.11051158,101.476074
2006-10-21,1,3013,TN5,1472.0,0.11337099,0.11068891,101.669106
2006-11-01,1,3013,TN5,1472.0,0.113850474,0.11097714,101.784935
2006-11-11,1,3013,TN5,1472.0,0.11406597,0.111289926,101.721146
2006-11-21,1,3013,TN5,1472.0,0.11413458,0.11159537,101.571335
2006-12-01,1,3013,TN5,1472.0,0.11418573,0.11186849,101.431564
2006-12-11,1,3013,TN5,1472.0,0.11427391,0.11209442,101.34459
2006-12-21,1,3013,TN5,1472.0,0.11435312,0.11229651,101.2672
2007-01-01,1,3013,TN5,1472.0,0.11438077,0.11258407,101.105095
2007-01-11,1,3013,TN5,1472.0,0.11431168,0.11293614,100.844215
2007-01-21,1,3013,TN5,1472.0,0.114168674,0.11336101,100.49441
2007-02-01,1,3013,TN5,1472.0,0.11402683,0.113923535,100.06301
2007-02-11,1,3013,TN5,1472.0,0.11396637,0.11455256,99.64377
2007-02-21,1,3013,TN5,1472.0,0.11400564,0.11512476,99.32225
2007-03-01,1,3013,TN5,1472.0,0.11412275,0.11556612,99.12822
2007-03-11,1,3013,TN5,1472.0,0.11435088,0.11589263,99.07063
2007-03-21,1,3013,TN5,1472.0,0.11459714,0.11599366,99.15869
2007-04-01,1,3013,TN5,1472.0,0.11474409,0.11583888,99.33985
2007-04-11,1,3013,TN5,1472.0,0.114640966,0.11543102,99.52243
2007-04-21,1,3013,TN5,1472.0,0.11428363,0.11484326,99.66051
2007-05-01,1,3013,TN5,1472.0,0.11380285,0.114190795,99.763725
2007-05-11,1,3013,TN5,1472.0,0.11329205,0.11356246,99.83467
2007-05-21,1,3013,TN5,1472.0,0.1127523,0.11298367,99.85805
2007-06-01,1,3013,TN5,1472.0,0.11227255,0.11254132,99.83465
2007-06-11,1,3013,TN5,1472.0,0.1119237,0.11224676,99.80089
2007-06-21,1,3013,TN5,1472.0,0.11170509,0.11206516,99.777824
2007-07-01,1,3013,TN5,1472.0,0.11160768,0.111778855,99.89419
2007-07-11,1,3013,TN5,1472.0,0.111572005,0.1112675,100.18881
2007-07-21,1,3013,TN5,1472.0,0.11156997,0.1112418,100.20353
2007-08-01,1,3013,TN5,1472.0,0.11152214,0.111207396,100.195244
2007-08-11,1,3013,TN5,1472.0,0.111394495,0.11113,100.164154
2007-08-21,1,3013,TN5,1472.0,0.11120897,0.1109801,100.142166
2007-09-01,1,3013,TN5,1472.0,0.11100081,0.11080277,100.12317
2007-09-11,1,3013,TN5,1472.0,0.110725604,0.11062546,100.06235
2007-09-21,1,3013,TN5,1472.0,0.11048933,0.110502355,99.99189
2007-10-01,1,3013,TN5,1472.0,0.11033472,0.11045507,99.92499
2007-10-11,1,3013,TN5,1472.0,0.11027031,0.11051158,99.849686
2007-10-21,1,3013,TN5,1472.0,0.110312365,0.11068891,99.76566
2007-11-01,1,3013,TN5,1472.0,0.11048845,0.11097714,99.69642
2007-11-11,1,3013,TN5,1472.0,0.11074728,0.111289926,99.66356
2007-11-21,1,3013,TN5,1472.0,0.11102711,0.11159537,99.648346
2007-12-01,1,3013,TN5,1472.0,0.111327305,0.11186849,99.665665
2007-12-11,1,3013,TN5,1472.0,0.11178553,0.11209442,99.80944
2007-12-21,1,3013,TN5,1472.0,0.11245707,0.11229651,100.09893
2008-01-01,1,3013,TN5,1472.0,0.1133358,0.11258407,100.462364
2008-01-11,1,3013,TN5,1472.0,0.11395272,0.11293614,100.62391
2008-01-21,1,3013,TN5,1472.0,0.11426257,0.11336101,100.55188
2008-02-01,1,3013,TN5,1472.0,0.114661545,0.113923535,100.45022
2008-02-11,1,3013,TN5,1472.0,0.11518879,0.11455256,100.38664
2008-02-21,1,3013,TN5,1472.0,0.11582201,0.11512476,100.42225
2008-03-01,1,3013,TN5,1472.0,0.116471946,0.11556612,100.54711
2008-03-11,1,3013,TN5,1472.0,0.11696474,0.11589263,100.64627
2008-03-21,1,3013,TN5,1472.0,0.117037155,0.11599366,100.62864
2008-04-01,1,3013,TN5,1472.0,0.11656589,0.11583888,100.43838
2008-04-11,1,3013,TN5,1472.0,0.11571922,0.11543102,100.17421
2008-04-21,1,3013,TN5,1472.0,0.11474239,0.11484326,99.93881
2008-05-01,1,3013,TN5,1472.0,0.11377004,0.114190795,99.743744
2008-05-11,1,3013,TN5,1472.0,0.11290917,0.11356246,99.600586
2008-05-21,1,3013,TN5,1472.0,0.11221644,0.11298367,99.52926
2008-06-01,1,3013,TN5,1472.0,0.11176888,0.11254132,99.52478
2008-06-11,1,3013,TN5,1472.0,0.1115665,0.11224676,99.58073
2008-06-21,1,3013,TN5,1472.0,0.111522004,0.11206516,99.664856
2008-07-01,1,3013,TN5,1472.0,0.1115326,0.111778855,99.84778
2008-07-11,1,3013,TN5,1472.0,0.11154055,0.1112675,100.16931
2008-07-21,1,3013,TN5,1472.0,0.1115665,0.1112418,100.20137
2008-08-01,1,3013,TN5,1472.0,0.11158506,0.111207396,100.23427
2008-08-11,1,3013,TN5,1472.0,0.11154076,0.11113,100.25491
2008-08-21,1,3013,TN5,1472.0,0.11132459,0.1109801,100.21399
2008-09-01,1,3013,TN5,1472.0,0.11103003,0.11080277,100.14132
2008-09-11,1,3013,TN5,1472.0,0.110739745,0.11062546,100.071144
2008-09-21,1,3013,TN5,1472.0,0.110522956,0.110502355,100.01284
2008-10-01,1,3013,TN5,1472.0,0.11046168,0.11045507,100.00411
2008-10-11,1,3013,TN5,1472.0,0.11062452,0.11051158,100.07036
2008-10-21,1,3013,TN5,1472.0,0.11099274,0.11068891,100.18908
2008-11-01,1,3013,TN5,1472.0,0.111484446,0.11097714,100.31514
2008-11-11,1,3013,TN5,1472.0,0.11193546,0.111289926,100.40023
2008-11-21,1,3013,TN5,1472.0,0.11213424,0.11159537,100.333466
2008-12-01,1,3013,TN5,1472.0,0.11211631,0.11186849,100.1531
2008-12-11,1,3013,TN5,1472.0,0.11176949,0.11209442,99.799545
2008-12-21,1,3013,TN5,1472.0,0.11122969,0.11229651,99.342674
2009-01-01,1,3013,TN5,1472.0,0.11075699,0.11258407,98.87623
2009-01-11,1,3013,TN5,1472.0,0.110489875,0.11293614,98.498634
2009-01-21,1,3013,TN5,1472.0,0.11048444,0.11336101,98.239136
2009-02-01,1,3013,TN5,1472.0,0.11076189,0.113923535,98.071266
2009-02-11,1,3013,TN5,1472.0,0.11128641,0.11455256,98.01514
